customerID,store_code,cluster
BBID_20424405,4986,3
BBID_20425907,4986,4
BBID_20454635,4986,3
BBID_20492886,4986,0
BBID_20494081,4986,3
BBID_20426419,4986,4
BBID_20425442,4986,5
BBID_20425442,4986,4
BBID_20425587,4986,3
BBID_20434893,4986,0
BBID_20414347,3692,2
BBID_20451964,4986,3
BBID_20434680,4986,2
BBID_20451859,4986,0
BBID_20436468,4986,3
BBID_20487571,4986,5
BBID_2044761,4986,2
BBID_2044761,4986,4
BBID_2044761,4986,3
BBID_20494095,4986,5
BBID_20425971,4986,2
BBID_20427746,4986,1
BBID_20426701,4986,5
BBID_20431613,4986,4
BBID_20494106,4986,0
BBID_2042162,2655,2
BBID_20490441,2655,2
BBID_20461336,2655,2
BBID_20484267,2655,1
BBID_20463177,2655,0
BBID_2042795,2655,3
BBID_2042795,2655,3
BBID_2042795,2655,2
BBID_20488737,2655,0
BBID_20488737,2655,5
BBID_20489639,2655,3
BBID_20483538,2906,5
BBID_20483538,2906,5
BBID_20471518,2906,0
BBID_20490807,2906,1
BBID_20421168,2655,5
BBID_20458851,2906,1
BBID_20446194,2655,3
BBID_2041156,2655,2
BBID_20424839,2655,2
BBID_20433252,2655,2
BBID_20485369,2655,5
BBID_20494164,2655,0
BBID_20426875,2655,4
BBID_20479080,2906,3
BBID_20494169,2906,4
BBID_20425201,4986,1
BBID_20425185,4986,3
BBID_20425185,4986,1
BBID_20454622,4986,4
BBID_20436469,4986,3
BBID_20445587,4986,4
BBID_20456542,4986,4
BBID_20445704,4986,0
BBID_20486664,3692,1
BBID_20489647,3692,4
BBID_20487711,3692,3
BBID_20489044,3692,5
BBID_20490236,3692,2
BBID_20487867,3692,2
BBID_20485221,3692,2
BBID_20419637,4986,4
BBID_20428035,4986,2
BBID_20425842,4986,5
BBID_20419322,2655,4
BBID_20413641,2906,2
BBID_20429576,2655,2
BBID_2047931,2655,5
BBID_20422735,4986,5
BBID_20442095,4986,1
BBID_20425770,4986,3
BBID_20425770,4986,0
BBID_20494230,4986,1
BBID_20425197,4986,0
BBID_20423555,4986,0
BBID_20428054,4986,3
BBID_20440901,4986,3
BBID_20488094,4986,5
BBID_20425135,4986,3
BBID_20425135,4986,2
BBID_20422590,4986,4
BBID_20422590,4986,4
BBID_20493158,4986,2
BBID_20493158,4986,1
BBID_20493694,4986,5
BBID_20423525,4986,4
BBID_20435664,4986,4
BBID_20442090,4986,1
BBID_20422419,4986,0
BBID_20435571,4986,1
BBID_20435571,4986,2
BBID_20428330,4986,4
BBID_20451736,4986,4
BBID_20451736,4986,1
BBID_20434740,4986,5
BBID_20436294,4986,5
BBID_20482957,4986,5
BBID_20451975,4986,2
BBID_20436190,4986,1
BBID_20445875,4986,0
BBID_20445875,4986,3
BBID_20445875,4986,1
BBID_20440035,4986,1
BBID_20434797,4986,5
BBID_20434797,4986,0
BBID_20434797,4986,1
BBID_20428122,4986,5
BBID_20423288,4986,1
BBID_20422342,4986,2
BBID_20422342,4986,0
BBID_20435669,4986,4
BBID_20436394,4986,2
BBID_20423414,4986,4
BBID_20445704,4986,5
BBID_20421910,4986,4
BBID_20451879,4986,4
BBID_20425525,4986,4
BBID_20492485,4986,1
BBID_20453408,4986,0
BBID_20451664,4986,1
BBID_20436044,4986,4
BBID_20441520,4986,4
BBID_20423387,4986,0
BBID_20445734,4986,5
BBID_20425038,4986,3
BBID_20494277,4986,5
BBID_2047253,4986,0
BBID_20485550,4986,2
BBID_20442088,4986,2
BBID_20435448,4986,5
BBID_20453354,4986,3
BBID_20452049,4986,3
BBID_204330,4986,1
BBID_20422863,4986,4
BBID_20445599,4986,4
BBID_20482976,4986,5
BBID_204381,2655,3
BBID_20493439,2655,0
BBID_20442523,2655,3
BBID_20442523,2655,5
BBID_20415490,2655,3
BBID_20494327,2655,2
BBID_20493343,4986,2
BBID_20434705,4986,5
BBID_20436040,4986,3
BBID_20440007,4986,0
BBID_20483548,4986,4
BBID_20489406,4986,2
BBID_20494345,4986,1
BBID_20494345,4986,0
BBID_20414260,4986,0
BBID_20440923,4986,3
BBID_20445273,4986,1
BBID_20441416,4986,3
BBID_20441416,4986,0
BBID_20427680,4986,0
BBID_20428057,4986,5
BBID_20423444,4986,3
BBID_20487855,4986,4
BBID_20453219,4986,1
BBID_20486001,3692,4
BBID_204993,2655,3
BBID_204993,2655,3
BBID_20494369,2906,3
BBID_2043167,2906,2
BBID_20446619,2655,0
BBID_2042413,2655,1
BBID_2042022,2906,3
BBID_20483843,2906,1
BBID_20486733,2655,0
BBID_20471099,2655,3
BBID_20420890,2655,2
BBID_20461631,2655,2
BBID_20489062,2655,3
BBID_20438903,2655,4
BBID_20452271,2655,0
BBID_20452220,2655,4
BBID_20434077,2906,0
BBID_20494432,2655,5
BBID_20481582,2655,0
BBID_20491301,2655,2
BBID_20419185,2655,1
BBID_20415539,2655,1
BBID_20490894,2655,1
BBID_20483269,2655,4
BBID_20468151,2906,0
BBID_20416468,2655,5
BBID_20423961,2655,3
BBID_20492973,2906,3
BBID_20415293,2655,3
BBID_20483374,2655,2
BBID_2044687,2906,1
BBID_2047345,2906,3
BBID_2047345,2906,0
BBID_20483814,2906,0
BBID_20487212,2906,0
BBID_20485552,2655,3
BBID_20490096,2655,4
BBID_20484864,2655,0
BBID_20485907,2655,4
BBID_20411186,2655,3
BBID_20449060,2655,1
BBID_20494485,2655,5
BBID_20418903,2906,3
BBID_20424733,2655,1
BBID_2041210,2655,5
BBID_20444028,2655,1
BBID_20492756,2906,2
BBID_2048750,2655,0
BBID_2048747,2655,2
BBID_2047925,2655,1
BBID_2042812,2655,2
BBID_20494504,2655,4
BBID_20438877,2655,4
BBID_2041797,2655,3
BBID_2041797,2655,3
BBID_20416454,2906,5
BBID_20489860,2906,5
BBID_20489191,2655,1
BBID_20415491,2906,4
BBID_20487338,2655,4
BBID_2042146,2655,3
BBID_20418383,2655,0
BBID_20439183,2655,1
BBID_20444237,2655,4
BBID_20452819,2655,4
BBID_20414113,2906,2
BBID_20494537,2906,1
BBID_20433049,2655,4
BBID_20493295,2906,5
BBID_20487852,2906,0
BBID_20415649,2906,0
BBID_20485559,2655,2
BBID_20492870,2655,1
BBID_20483023,2615,3
BBID_20494551,2615,4
BBID_20445806,4986,4
BBID_2042793,2655,5
BBID_20440156,2615,5
BBID_20486138,2615,5
BBID_20482184,2615,4
BBID_20483339,2615,3
BBID_20487282,2615,5
BBID_2042482,3692,2
BBID_20490857,2615,0
BBID_20485454,2615,4
BBID_20492492,2615,2
BBID_20487427,2615,4
BBID_20488296,2615,2
BBID_20441091,2615,3
BBID_20444332,2615,3
BBID_20441351,2615,5
BBID_2042276,2615,5
BBID_20487413,2615,3
BBID_20487413,2615,5
BBID_20487373,2615,2
BBID_20487400,2615,2
BBID_20489899,2615,4
BBID_20493149,2615,4
BBID_20482129,2615,4
BBID_20482129,2615,0
BBID_20493102,2615,0
BBID_20493102,2615,0
BBID_20486150,3692,1
BBID_20453264,3692,4
BBID_20485543,2615,0
BBID_20489954,3692,2
BBID_20488151,2615,3
BBID_20488770,2615,1
BBID_20491325,2615,0
BBID_20491555,3692,5
BBID_20493528,3692,4
BBID_20492753,3692,1
BBID_20494610,2615,4
BBID_20493763,3692,3
BBID_20491001,3692,5
BBID_20454021,2615,3
BBID_20485580,2615,1
BBID_20483190,2615,4
BBID_20457314,2615,2
BBID_20483700,3692,2
BBID_20484328,2615,5
BBID_20488409,2615,2
BBID_20481823,2615,3
BBID_20491911,2615,5
BBID_20484750,3692,2
BBID_20482246,3692,4
BBID_20470619,3692,4
BBID_20444553,2615,5
BBID_20483106,2615,0
BBID_20453504,2615,1
BBID_20452658,2615,3
BBID_20485385,2615,0
BBID_20441351,2615,5
BBID_20481531,3692,1
BBID_20486748,2615,1
BBID_20455876,3692,5
BBID_20486392,3692,5
BBID_20494654,3692,3
BBID_20481943,3692,5
BBID_20484155,3692,4
BBID_20488324,3692,2
BBID_20441226,2615,0
BBID_20489935,3692,3
BBID_20493419,2615,2
BBID_20453732,2615,3
BBID_20489354,2615,5
BBID_2048463,3692,5
BBID_20492217,2615,2
BBID_20481807,3692,1
BBID_20490327,3692,4
BBID_20482233,3692,4
BBID_2043050,2655,5
BBID_20435078,4986,0
BBID_20435241,4986,4
BBID_20457796,4986,5
BBID_20415426,2615,1
BBID_20437108,3692,3
BBID_20481634,2906,3
BBID_20431750,2655,1
BBID_20431750,2655,2
BBID_20444557,4986,4
BBID_20421811,3692,3
BBID_2047401,2906,1
BBID_20487847,2655,4
BBID_20413181,2655,3
BBID_20413181,2655,0
BBID_20413181,2655,2
BBID_20485994,2906,0
BBID_20483781,2906,3
BBID_20487300,2906,4
BBID_20486247,2655,1
BBID_20494767,2655,3
BBID_20429105,2906,4
BBID_20431361,2655,3
BBID_20431361,2655,0
BBID_204926,2655,1
BBID_20417272,2655,3
BBID_20452532,2655,2
BBID_20452532,2655,3
BBID_20426700,2655,2
BBID_20460685,2906,1
BBID_20419866,2906,4
BBID_20413397,2655,3
BBID_20414499,2906,1
BBID_20482375,2906,1
BBID_20417608,2655,0
BBID_20483890,2906,3
BBID_20415336,2655,0
BBID_20494828,2655,0
BBID_20493030,2906,1
BBID_20485208,2906,1
BBID_20413275,2906,4
BBID_20488473,2655,5
BBID_20424160,2655,5
BBID_20463451,2655,5
BBID_2045823,2655,0
BBID_20494843,2655,2
BBID_20416337,2655,2
BBID_20410587,2655,0
BBID_20493631,2655,3
BBID_20490532,2655,4
BBID_20446058,2906,5
BBID_20494853,2655,1
BBID_20418410,2655,5
BBID_20491770,2655,3
BBID_20485466,2655,3
BBID_20447553,2655,5
BBID_20462912,2655,1
BBID_20489930,2906,5
BBID_2041412,2655,4
BBID_2041412,2655,1
BBID_2042100,2906,5
BBID_2042941,2655,0
BBID_20494868,2655,0
BBID_20486020,2655,0
BBID_20494876,2655,2
BBID_20410169,2655,4
BBID_204784,2655,5
BBID_204740,2655,2
BBID_204740,2655,0
BBID_20420144,2906,1
BBID_20490804,2655,5
BBID_20490804,2655,2
BBID_20490804,2655,5
BBID_2043072,2655,5
BBID_20412924,2906,1
BBID_20446867,2655,3
BBID_20493551,2655,2
BBID_20439017,2655,0
BBID_20417796,2655,0
BBID_2041386,2655,2
BBID_20429401,2655,0
BBID_20429401,2655,3
BBID_20494912,2906,2
BBID_20450760,2655,1
BBID_20424803,2655,0
BBID_20493619,2655,0
BBID_20494918,2655,1
BBID_2044447,2906,5
BBID_20494927,2906,1
BBID_20455123,2655,1
BBID_20492193,2655,4
BBID_20410117,2655,4
BBID_20410117,2906,1
BBID_20410117,2655,5
BBID_2041069,2655,4
BBID_20494944,2655,4
BBID_20464762,2655,3
BBID_20494953,2655,3
BBID_20486048,2655,3
BBID_20494961,2655,4
BBID_2041711,2655,4
BBID_20483039,2655,4
BBID_20438960,2655,0
BBID_20494970,2655,1
BBID_20488828,2655,2
BBID_20467922,2906,2
BBID_20485898,2655,0
BBID_2045087,2655,0
BBID_20486898,2655,4
BBID_20461130,2655,1
BBID_20494987,2655,5
BBID_2045327,2655,0
BBID_20495002,2655,4
BBID_204778,2906,0
BBID_2042175,2655,2
BBID_20417068,2906,0
BBID_20495012,2655,5
BBID_20495012,2655,4
BBID_20490784,2655,3
BBID_20449747,2906,2
BBID_20424659,2906,1
BBID_20410813,2655,2
BBID_20419992,2906,1
BBID_20452178,2655,3
BBID_20452178,2655,4
BBID_20487810,2655,2
BBID_20482582,2655,3
BBID_20486008,2655,5
BBID_2047667,2655,4
BBID_2048147,2655,5
BBID_20492327,2655,3
BBID_20492327,2655,0
BBID_20485646,2655,3
BBID_20421369,2906,0
BBID_20481981,2655,0
BBID_20477122,2655,4
BBID_20417243,2655,4
BBID_20495058,2655,0
BBID_20463647,2655,0
BBID_20485510,2655,0
BBID_20417640,2655,3
BBID_20487344,2655,0
BBID_20434267,2655,0
BBID_20447374,2655,3
BBID_2047597,2655,5
BBID_20487762,2655,2
BBID_20487762,2655,5
BBID_20413870,2906,0
BBID_2043066,2655,0
BBID_20410014,2906,1
BBID_20485593,2906,5
BBID_20493169,2655,5
BBID_20439317,2655,3
BBID_20486494,2655,0
BBID_20453331,2655,1
BBID_20416845,2655,0
BBID_2041049,2906,3
BBID_20495108,2655,2
BBID_20413577,2906,2
BBID_20495113,2655,5
BBID_20477753,2655,1
BBID_20414665,2655,3
BBID_20416855,2655,1
BBID_20430902,2655,5
BBID_20430365,2655,2
BBID_20431646,2906,3
BBID_20470457,2655,1
BBID_20487237,2655,2
BBID_2047640,2655,1
BBID_2047640,2655,3
BBID_20495157,2906,0
BBID_2047638,2906,3
BBID_20495171,2906,5
BBID_20485374,2906,0
BBID_20442456,2655,5
BBID_20490245,2655,2
BBID_20472060,2655,1
BBID_20485507,2655,3
BBID_20418334,2655,4
BBID_20482739,2655,4
BBID_2049071,2655,5
BBID_20489304,2655,3
BBID_20486202,2655,5
BBID_2047919,2655,3
BBID_20412201,2655,1
BBID_204211,2655,2
BBID_20429461,2655,0
BBID_20488503,2655,3
BBID_20444213,2655,0
BBID_20495232,2906,1
BBID_20447386,2906,1
BBID_20447386,2655,5
BBID_20432008,2655,5
BBID_20416855,2655,4
BBID_20416160,2655,3
BBID_20495251,2655,0
BBID_20495255,2655,2
BBID_20495255,2655,0
BBID_20495255,2655,4
BBID_20489071,2655,1
BBID_20424299,2655,5
BBID_2043628,2655,3
BBID_20443662,2655,2
BBID_20443662,2655,5
BBID_20489856,2655,3
BBID_2044367,2655,3
BBID_2041810,2655,3
BBID_204988,2655,4
BBID_20483917,2655,3
BBID_20490598,2655,0
BBID_20495283,2655,0
BBID_20451069,2655,3
BBID_20431708,2655,4
BBID_20430454,2906,3
BBID_2043052,4986,4
BBID_20432226,2655,4
BBID_2044791,2655,3
BBID_20418054,2655,3
BBID_20418054,2655,5
BBID_20484233,2655,5
BBID_20434539,2655,2
BBID_20434539,2655,4
BBID_20434539,2655,3
BBID_20434539,2655,2
BBID_20489916,2655,5
BBID_20484344,2906,5
BBID_20492435,2655,2
BBID_20495314,2906,4
BBID_20482220,2906,5
BBID_20495317,2906,2
BBID_204933,2655,1
BBID_20489095,2655,4
BBID_20417343,2655,3
BBID_2045113,2655,5
BBID_2041205,2906,3
BBID_20482089,2655,3
BBID_20437856,2655,0
BBID_20488819,2655,4
BBID_20495339,2906,4
BBID_20455199,2655,0
BBID_20447871,2655,3
BBID_20490874,2906,1
BBID_20481897,2655,3
BBID_20412440,2906,1
BBID_20482507,2655,3
BBID_20421490,2655,5
BBID_20414598,2655,0
BBID_2047086,2655,0
BBID_20489391,2906,4
BBID_20419913,2655,4
BBID_2047365,2906,4
BBID_2041949,2906,5
BBID_20486546,2655,5
BBID_20452219,2655,2
BBID_20427291,2906,2
BBID_204900,2906,2
BBID_20492633,2655,5
BBID_20418132,2906,1
BBID_20454266,2655,2
BBID_2041826,2655,5
BBID_20493437,2655,4
BBID_20430926,2655,4
BBID_20430926,2655,1
BBID_20486623,2655,5
BBID_20419420,2655,3
BBID_20419420,2655,4
BBID_20486184,2906,3
BBID_2048287,2655,4
BBID_20487346,2655,0
BBID_20452105,2655,4
BBID_20482948,2655,2
BBID_2042986,2906,2
BBID_20461571,2655,0
BBID_20486327,2906,5
BBID_20489836,2655,5
BBID_20421073,2906,0
BBID_20427317,2906,3
BBID_20461464,4986,5
BBID_20461464,4986,3
BBID_20434868,2655,3
BBID_20429822,2655,2
BBID_2045624,2655,4
BBID_20426707,4986,2
BBID_20417493,2655,2
BBID_20425139,4986,0
BBID_20431315,4986,5
BBID_20484063,2655,5
BBID_20487245,2655,0
BBID_20491306,2655,2
BBID_20482148,2655,5
BBID_20491037,2655,1
BBID_20459695,2906,3
BBID_20489648,2906,4
BBID_20450793,2655,1
BBID_2043885,2906,5
BBID_20483707,2655,0
BBID_20489750,2655,3
BBID_20471918,2655,3
BBID_20484292,2655,4
BBID_20466738,2655,3
BBID_20495490,2655,4
BBID_20428811,2655,3
BBID_20480113,2906,3
BBID_20413440,2655,4
BBID_2041872,2655,2
BBID_2041872,2655,1
BBID_20455340,2655,0
BBID_20485614,2655,4
BBID_20485614,2655,4
BBID_20428948,2655,1
BBID_20428948,2655,3
BBID_20428948,2655,5
BBID_20493578,2906,1
BBID_20448310,2906,5
BBID_20491305,2906,0
BBID_20482144,2655,1
BBID_20459594,2906,4
BBID_20474225,2906,2
BBID_20418235,2655,0
BBID_20412255,2906,2
BBID_20416414,2906,0
BBID_2041195,2906,3
BBID_2041985,2655,2
BBID_20413174,2655,2
BBID_20413174,2655,2
BBID_20492949,2906,2
BBID_20486716,2655,2
BBID_20421478,2906,2
BBID_20489942,2655,4
BBID_2048819,2655,5
BBID_20491102,2655,4
BBID_20491102,2655,2
BBID_20489565,2655,3
BBID_20483622,2655,5
BBID_20482582,2655,3
BBID_20483530,2906,3
BBID_20483856,2906,2
BBID_20484752,2906,4
BBID_20412778,2906,4
BBID_20418319,2655,5
BBID_20418319,2655,5
BBID_20493793,2655,2
BBID_20420014,2655,5
BBID_2043975,2655,2
BBID_20424687,2655,1
BBID_20417116,2655,1
BBID_2043699,2655,3
BBID_20486937,2655,5
BBID_20486937,2655,4
BBID_20431269,2655,0
BBID_20487447,2906,4
BBID_20412564,2906,0
BBID_20421433,2906,2
BBID_20465984,2906,3
BBID_20452829,2655,1
BBID_2042946,2655,0
BBID_20495576,2655,5
BBID_20485395,2655,3
BBID_20483076,2655,1
BBID_20492024,2655,0
BBID_20495590,2655,3
BBID_2046883,2906,3
BBID_20482814,3692,0
BBID_20486763,3692,2
BBID_20484393,2615,3
BBID_20490683,2615,3
BBID_20487426,2615,1
BBID_20453694,2615,1
BBID_20486252,2615,4
BBID_20489519,2615,1
BBID_20482076,3692,0
BBID_20455440,3692,1
BBID_20419333,2655,0
BBID_20432228,2655,0
BBID_20447134,2906,2
BBID_20440738,2655,5
BBID_20420230,3692,0
BBID_20495650,2655,1
BBID_20495651,2655,4
BBID_20495660,4986,2
BBID_20495682,2655,4
BBID_20495691,2615,2
BBID_20495699,4986,4
BBID_20495717,4986,2
BBID_20495802,2655,5
BBID_20495806,4986,0
BBID_20495809,2655,2
BBID_20495835,2655,5
BBID_20495855,4986,5
BBID_20495862,2655,1
BBID_20495864,2655,1
BBID_20495874,2655,5
BBID_20495894,2615,1
BBID_20495926,2655,5
BBID_20495926,2655,4
BBID_20495926,2655,3
BBID_20495935,2655,5
BBID_20495948,2906,4
BBID_20495949,2615,0
BBID_20496101,2655,4
BBID_20496129,4986,5
BBID_20496129,4986,3
BBID_20496166,2655,0
BBID_20496167,2655,5
BBID_20496201,4986,0
BBID_20496308,2655,5
BBID_20496324,4986,1
BBID_20496369,3692,5
BBID_20496378,2906,2
BBID_20496395,2655,5
BBID_20496395,2655,2
BBID_20496409,2615,0
BBID_20496418,4986,3
BBID_20496420,2655,2
BBID_20496472,2655,2
BBID_20496479,2655,2
BBID_20496539,2655,4
BBID_20496539,2655,1
BBID_20496549,4986,2
BBID_20496566,2655,2
BBID_20496566,2655,5
BBID_20496579,4986,2
BBID_20496605,2655,3
BBID_20496633,2655,4
BBID_20496633,2655,1
BBID_20496704,2615,2
BBID_20496722,2615,1
BBID_20496755,2655,1
BBID_20496780,3692,2
BBID_20496807,4986,3
BBID_20496823,4986,2
BBID_20496867,2655,2
BBID_20496898,4986,2
BBID_20496919,4986,4
BBID_20496949,2655,0
BBID_20496964,2655,3
BBID_20496992,2655,2
BBID_20497012,2655,1
BBID_20497012,2655,5
BBID_20497018,2615,3
BBID_20497134,2655,1
BBID_20497154,2655,1
BBID_20497162,4986,5
BBID_20497212,2655,2
BBID_20497253,2655,4
BBID_20497255,4986,4
BBID_20497258,2615,5
BBID_20497259,4986,1
BBID_20497296,2655,1
BBID_20497297,2655,3
BBID_20497304,2655,1
BBID_20497305,2655,4
BBID_20497306,4986,4
BBID_20497310,2655,2
BBID_20444010,4986,3
BBID_20497338,4986,2
BBID_20497359,2655,5
BBID_20497364,2655,1
BBID_20497370,2655,0
BBID_20497370,2655,0
BBID_20497456,4986,2
BBID_20497463,2615,5
BBID_20497509,2655,1
BBID_20497544,2655,1
BBID_20497560,2655,3
BBID_20497570,4986,2
BBID_20497570,4986,5
BBID_20497590,2655,5
BBID_20497618,2655,1
BBID_20497623,2615,3
BBID_20497651,2655,0
BBID_20436099,4986,0
BBID_20497699,4986,3
BBID_20497724,4986,1
BBID_20497732,2655,1
BBID_20497734,2615,2
BBID_20497756,4986,0
BBID_20497775,4986,5
BBID_20497780,2655,1
BBID_20497782,2655,5
BBID_20497797,4986,4
BBID_20497873,2655,4
BBID_20497894,2655,5
BBID_20497938,4986,0
BBID_20497953,2655,5
BBID_20497954,2655,2
BBID_20497978,4986,4
BBID_20497987,4986,3
BBID_20498019,2615,3
BBID_20498106,4986,4
BBID_20498106,4986,1
BBID_20498122,2655,2
BBID_20498148,4986,2
BBID_20498171,2655,5
BBID_20498191,2615,1
BBID_20498204,4986,1
BBID_20498257,2655,0
BBID_20498266,2655,2
BBID_20498288,3692,2
BBID_20498320,2655,4
BBID_20498341,2655,5
BBID_20498367,2655,2
BBID_20498373,4986,3
BBID_20498373,4986,2
BBID_20498381,2615,3
BBID_20498386,2655,0
BBID_20498391,4986,3
BBID_20498416,4986,4
BBID_20498426,4986,2
BBID_20498442,4986,2
BBID_20498442,4986,0
BBID_20498446,4986,2
BBID_20498523,2655,2
BBID_20498544,4986,0
BBID_20498596,4986,1
BBID_20498609,2655,0
BBID_20498616,4986,0
BBID_20498618,4986,5
BBID_20498662,2655,4
BBID_20498680,2655,0
BBID_20498706,2655,5
BBID_20498732,2655,1
BBID_20498735,4986,2
BBID_20498762,2655,5
BBID_20498762,2655,1
BBID_20498914,2655,1
BBID_20498920,4986,4
BBID_20498989,2655,3
BBID_20499035,4986,5
BBID_20499111,4986,2
BBID_20499132,2615,4
BBID_20499132,2615,2
BBID_20499144,2615,4
BBID_20499175,2655,5
BBID_20499183,2655,3
BBID_20499206,2655,4
BBID_20499222,2655,2
BBID_20499250,3692,3
BBID_20499275,2655,2
BBID_20499294,2655,2
BBID_20499294,2655,4
BBID_20499297,4986,0
BBID_20499303,2655,2
BBID_20499324,4986,4
BBID_20499330,4986,5
BBID_20499335,4986,0
BBID_20499337,2655,4
BBID_20499359,2655,5
BBID_20499360,2655,1
BBID_20499376,2655,2
BBID_20499410,2655,4
BBID_20499419,2615,4
BBID_20499419,2615,0
BBID_20499435,2655,1
BBID_20499460,2655,0
BBID_20499505,2655,2
BBID_20499508,4986,2
BBID_20499517,2655,0
BBID_20499546,2655,3
BBID_20499557,2655,5
BBID_20499559,2655,1
BBID_20499565,2615,4
BBID_20499573,2655,2
BBID_20499574,4986,0
BBID_20499580,3692,0
BBID_20499597,2655,1
BBID_20499632,2655,0
BBID_20499674,2655,2
BBID_20499683,2655,1
BBID_20499725,4986,2
BBID_20499725,4986,0
BBID_20499785,2655,1
BBID_20499830,2655,3
BBID_20499836,2615,4
BBID_20499894,4986,5
BBID_20499910,2655,4
BBID_20499954,2655,0
BBID_20499968,4986,4
BBID_20499986,2655,4
BBID_20499993,2655,5
BBID_204100019,2655,2
BBID_204100060,2615,2
BBID_204100090,2655,5
BBID_204100102,2655,1
BBID_204100149,2906,3
BBID_204100149,2906,4
BBID_204100150,4986,1
BBID_204100220,2906,3
BBID_204100277,4986,2
BBID_204100279,2655,5
BBID_204100293,2655,4
BBID_204100310,4986,2
BBID_204100310,4986,1
BBID_204100323,2655,2
BBID_204100325,2655,4
BBID_204100336,2615,4
BBID_204100402,2615,0
BBID_20426896,2655,2
BBID_204100528,2655,1
BBID_204100534,4986,3
BBID_204100557,4986,5
BBID_204100578,2906,5
BBID_204100585,4986,1
BBID_204100591,2655,5
BBID_204100606,2655,4
BBID_204100611,2655,5
BBID_204100655,4986,4
BBID_204100663,4986,2
BBID_204100669,4986,5
BBID_204100682,4986,2
BBID_204100716,2655,3
BBID_204100726,4986,5
BBID_204100726,4986,0
BBID_204100726,4986,1
BBID_204100738,2655,5
BBID_204100744,2615,4
BBID_204100764,2655,4
BBID_204100770,2655,1
BBID_204100770,2655,5
BBID_204100844,4986,4
BBID_204100845,2655,2
BBID_204100850,2655,1
BBID_20486376,2655,4
BBID_204100866,2655,1
BBID_204100886,2655,1
BBID_204100998,2655,0
BBID_204101008,2655,0
BBID_204101055,2655,4
BBID_204101113,2655,2
BBID_204101140,2655,5
BBID_204101196,2655,1
BBID_204101199,2655,4
BBID_204101219,4986,5
BBID_204101223,4986,1
BBID_204101224,2655,0
BBID_204101236,4986,3
BBID_204101251,4986,4
BBID_20447026,2615,4
BBID_204101288,2655,1
BBID_204101289,4986,4
BBID_204101335,2615,0
BBID_204101373,2615,0
BBID_204101387,4986,2
BBID_204101440,2655,0
BBID_204101449,2615,3
BBID_204101461,2655,5
BBID_204101468,2655,5
BBID_204101478,2655,5
BBID_204101488,2655,5
BBID_204101535,2655,5
BBID_204101603,4986,1
BBID_204101629,2655,1
BBID_204101629,2655,3
BBID_204101633,2655,0
BBID_204101649,4986,5
BBID_204101715,4986,5
BBID_204101716,2655,3
BBID_204101746,2655,4
BBID_204101762,2655,2
BBID_204101820,4986,4
BBID_204101850,2655,5
BBID_204101894,2655,0
BBID_204101916,2655,1
BBID_204101948,4986,2
BBID_204101972,4986,2
BBID_204101991,2655,3
BBID_204101991,2655,5
BBID_204102012,2655,1
BBID_204102024,4986,5
BBID_204102055,2655,0
BBID_204102057,4986,4
BBID_204102067,2655,5
BBID_204102079,4986,3
BBID_204102083,2655,0
BBID_204102093,2655,4
BBID_204102139,2655,5
BBID_204102145,2655,1
BBID_204102156,2655,0
BBID_204102167,2655,0
BBID_204102230,2655,0
BBID_204102235,2655,1
BBID_204102257,4986,1
BBID_204102266,2655,4
BBID_204102291,2655,1
BBID_204102433,2655,3
BBID_20486824,2615,1
BBID_204102435,4986,0
BBID_204102452,2655,0
BBID_204102453,4986,2
BBID_204102475,4986,3
BBID_204102486,2655,5
BBID_204102488,4986,2
BBID_204102529,4986,5
BBID_204102603,2655,5
BBID_204102624,2655,5
BBID_204102648,2655,3
BBID_204102655,4986,2
BBID_204102719,4986,3
BBID_204102742,4986,4
BBID_204102750,2655,3
BBID_204102803,4986,0
BBID_204102855,2655,2
BBID_204102864,2615,3
BBID_204102903,4986,0
BBID_204102918,2655,4
BBID_204102919,2655,3
BBID_204102974,2655,0
BBID_204102995,2655,3
BBID_204102997,4986,0
BBID_204103059,2615,1
BBID_204103121,2906,3
BBID_204103178,2615,5
BBID_204103184,4986,3
BBID_204103196,2655,1
BBID_204103197,2655,5
BBID_204103227,2615,5
BBID_204103243,4986,5
BBID_204103244,2655,4
BBID_204103255,2655,5
BBID_204103322,2655,0
BBID_204103337,4986,4
BBID_204103357,2615,0
BBID_204103387,2655,1
BBID_204103387,2655,1
BBID_204103388,2655,3
BBID_204103389,2655,4
BBID_204103395,2655,0
BBID_204103410,4986,4
BBID_204103488,2906,4
BBID_204103513,2655,2
BBID_204103568,2655,4
BBID_204103592,4986,5
BBID_204103599,4986,1
BBID_204103626,2615,4
BBID_204103654,4986,3
BBID_204103684,4986,5
BBID_204103684,4986,4
BBID_204103721,4986,0
BBID_204103729,2655,1
BBID_204103743,4986,2
BBID_204103777,4986,0
BBID_204103800,2655,0
BBID_204103807,2655,5
BBID_204103859,2655,5
BBID_204103901,2655,3
BBID_204103905,2655,5
BBID_2049980,2655,5
BBID_204103967,4986,1
BBID_204103981,2655,5
BBID_204103995,2655,5
BBID_204104017,2615,0
BBID_204104025,2655,4
BBID_204104027,2655,2
BBID_204104033,2655,4
BBID_204104089,2615,2
BBID_204104146,4986,4
BBID_204104152,2655,1
BBID_204104152,2655,3
BBID_204104258,4986,3
BBID_204104261,2655,0
